,AW_MFG,AW_MFG_0,CF,CF$,CF$_0,CF$_QAVG,CF_0,CF_QAVG,CF_YPCY,CG,CG$,CG$_0,CG$_QAVG,CG_QAVG,CG_YPCY,CO,CO$,CO$_0,CO$_QAVG,CO_0,CO_A,CO_QAVG,CO_YPCY,CONTRIB_C_CF_Q,CONTRIB_C_CF_Q_0,CONTRIB_C_CO_Q,CONTRIB_C_CO_Q_0,CONTRIB_CF_Q,CONTRIB_CF_Q_0,CONTRIB_CG_Q,CONTRIB_CG_Q_0,CONTRIB_CO_Q,CONTRIB_CO_Q_0,CONTRIB_CP_Q,CONTRIB_EX_Q,CONTRIB_EX_Q_0,CONTRIB_I_IG_Q,CONTRIB_I_IG_Q_0,CONTRIB_I_IP_Q,CONTRIB_I_IP_Q_0,CONTRIB_I_IPC_Q,CONTRIB_I_IPC_Q_0,CONTRIB_IFIX_Q,CONTRIB_IFIX_Q_0,CONTRIB_IG_Q,CONTRIB_IG_Q_0,CONTRIB_IM_Q,CONTRIB_IM_Q_0,CONTRIB_IP_Q,CONTRIB_IP_Q_0,CONTRIB_IPC_Q,CONTRIB_IPC_Q_0,CONTRIB_JJ_Q,CONTRIB_JJ_Q_0,CP,CP$,CP$_0,CP$_QAVG,CP_0,CP_QAVG,CP_YPCY,CPI,CPI_0,CPI_A,CPIZF,CPIZF_0,DEPOSIT,DEPOSIT_0,EROC,EX,EX$,EX$_0,EX$_QAVG,EX_0,EX_QAVG,EX_YPCY,FFR,GDP,GDP$,GDP$_0,GDP$_QAVG,GDP_0,GDP_CHN,GDP_PCY,GDP_PCY_0,GDP_QAVG,GDP_USA,GDP_YPCY,IDTAX,IDTAX_0,IFIX,IFIX$,IFIX$_0,IFIX$_QAVG,IFIX_0,IFIX_QAVG,IFIX_YPCY,IG,IG$,IG$_0,IG$_QAVG,IG_QAVG,IG_YPCY,IM,IM$,IM$_0,IM$_QAVG,IM_0,IM_QAVG,IM_YPCY,IMTW$,IP,IP$,IP$_0,IP$_QAVG,IP_0,IP_A,IP_QAVG,IP_YPCY,IPC,IPC$,IPC$_0,IPC$_QAVG,IPC_QAVG,IPC_YPCY,IPX_JAP,IR,IRC,IRC_0,IRCUS,IRI,IRI_0,JJ,JJ$,JJ$_QAVG,JJ_0,JJ_A,JJ_QAVG,JJ_YPCY,LE,LE_0,LF,LF_0,LOAN,LOAN_0,M1B,M1B_0,M1B_A,M2,M2_0,M2_A,MGF_SALE_IDX,MGF_SALE_IDX_0,MRDA,MRDA_0,NETEXPORT,NETEXPORT_0,PCF,PCF_0,PCF_QAVG,PCG,PCG_0,PCG_QAVG,PCO,PCO_0,PCO_QAVG,PCP,PCP_0,PCP_QAVG,PDT,PDT_0,PEX,PEX_0,PEX_A,PEX_QAVG,PGDP,PGDP_0,PGDP_QAVG,PIFIX,PIFIX_0,PIFIX_A,PIFIX_QAVG,PIG,PIG_0,PIG_QAVG,PIM,PIM_0,PIM_A,PIM_QAVG,PIP,PIP_0,PIP_QAVG,PIPC,PIPC_0,PIPC_QAVG,PJJ,PJJ_0,PJJ_QAVG,POIL,POP,PSTOCK,PSTOCK_0,PSTOCK_A,RMIBON,RMIBON_0,RTAXCUM,RU,RU_0,STOCK_TRADE,STOCK_TRADE_0,TARRIF,TD,TD_0,TMUIA$$,TMUIA$$_0,ULC,ULC_0,WPI,WPI_0,WPI_A,WPX
1967-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28433.0,7078.0,7078.0,7972.75,28433.0,31207.5,24.378506023136026,3680.0,590.0,590.0,920.5,5279.75,16.828013497814908,,,,,,,,6916.46,19282.0,4954.0,4954.0,4861.75,19282.0,,18417.0,18.796361994452692,4578.0,1534.0,1534.0,2190.5,6520.25,42.50355152442356,,11.52,,,,14.04,14.04,,,,,,,,,,,,,,182.666666666666,182.666666666666,,477.333333333333,477.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.89,24.89,,0.255475446607386,16.03,16.03,0.17434537620152468,,,,,25.69,25.69,0.26398164739099744,33.51,33.51,0.3359533760208581,,,,,,,,,,,,,,,,,,,,,,,,,,
1967-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31077.0,7940.0,7940.0,7972.75,31077.0,31207.5,24.378506023136026,5925.0,1022.0,1022.0,920.5,5279.75,16.828013497814908,,,,,,,,8108.95,17962.0,4739.0,4739.0,4861.75,17962.0,,18417.0,18.796361994452692,6454.0,2179.0,2179.0,2190.5,6520.25,42.50355152442356,,11.04,,,,13.56,13.56,,,,,,,,,,,,,,190.666666666666,190.666666666666,,499.333333333333,499.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.55,25.55,,0.255475446607386,17.25,17.25,0.17434537620152468,,,,,26.38,26.38,0.26398164739099744,33.76,33.76,0.3359533760208581,,,,,,,,,,,,,,,,,,,,,,,,,,
1967-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29579.0,7688.0,7688.0,7972.75,29579.0,31207.5,24.378506023136026,5362.0,967.0,967.0,920.5,5279.75,16.828013497814908,,,,,,,,8066.7,18106.0,4868.0,4868.0,4861.75,18106.0,,18417.0,18.796361994452692,5507.0,1853.0,1853.0,2190.5,6520.25,42.50355152442356,,10.8,,,,13.32,13.32,,,,,,,,,,,,,,197.666666666666,197.666666666666,,522.666666666666,522.666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.99,25.99,,0.255475446607386,18.03,18.03,0.17434537620152468,,,,,26.89,26.89,0.26398164739099744,33.65,33.65,0.3359533760208581,,,,,,,,,,,,,,,,,,,,,,,,,,
1967-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35741.0,9185.0,9185.0,7972.75,35741.0,31207.5,24.378506023136026,6152.0,1103.0,1103.0,920.5,5279.75,16.828013497814908,,,,,,,,9221.78999999999,18318.0,4886.0,4886.0,4861.75,18318.0,,18417.0,18.796361994452692,9542.0,3196.0,3196.0,2190.5,6520.25,42.50355152442356,,10.8,,,,13.32,13.32,,,,,,,,,,,,,,217.0,217.0,,553.666666666666,553.666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,25.7,,0.255475446607386,17.93,17.93,0.17434537620152468,,,,,26.67,26.67,0.26398164739099744,33.49,33.49,0.3359533760208581,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1529363233172316,1.1529363233172316,4.950279218090857,4.950279218090857,4.027276430827068,4.027276430827068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31324.0,7947.0,7947.0,9892.25,31324.0,38041.25,21.897780982135707,4200.0,706.0,706.0,1129.25,6248.0,18.338936502675306,,,,,,,,7243.28999999999,20638.0,5417.0,5417.0,5857.0,20638.0,,21779.25,18.256230656458715,5422.0,1824.0,1824.0,2906.0,8569.0,31.421341206242094,,10.8,,,,13.32,13.32,,,,,,,,,,,,,,238.666666666666,238.666666666666,,582.333333333333,582.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.37,25.37,,0.2600400880623008,16.81,16.81,0.18073783610755442,,,,,26.25,26.25,0.268925697625033,33.64,33.64,0.339129420002334,,,,,,106.81,106.81,,,,,,,,,,,,,,,,,,,
1968-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78315050363054,2.78315050363054,11.44804401358703,11.44804401358703,8.512717294570013,8.512717294570013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38133.0,9836.0,9836.0,9892.25,38133.0,38041.25,21.897780982135707,7169.0,1279.0,1279.0,1129.25,6248.0,18.338936502675306,,,,,,,,8115.89,21406.0,5703.0,5703.0,5857.0,21406.0,,21779.25,18.256230656458715,8465.0,2854.0,2854.0,2906.0,8569.0,31.421341206242094,,10.8,,,,13.32,13.32,,,,,,,,,,,,,,247.666666666666,247.666666666666,,606.0,606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.79,25.79,,0.2600400880623008,17.84,17.84,0.18073783610755442,,,,,26.64,26.64,0.268925697625033,33.72,33.72,0.339129420002334,,,,,,104.8,104.8,,,,,,,,,,,,,,,,,,,
1968-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.053325522389097,1.053325522389097,5.10586826185795,5.10586826185795,8.954759721404695,8.954759721404695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34061.0,9071.0,9071.0,9892.25,34061.0,38041.25,21.897780982135707,5806.0,1078.0,1078.0,1129.25,6248.0,18.338936502675306,,,,,,,,8698.65,19566.0,5417.0,5417.0,5857.0,19566.0,,21779.25,18.256230656458715,7508.0,2576.0,2576.0,2906.0,8569.0,31.421341206242094,,11.52,,,,13.32,13.32,,,,,,,,,,,,,,247.666666666666,247.666666666666,,616.666666666666,616.666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.63,26.63,,0.2600400880623008,18.57,18.57,0.18073783610755442,,,,,27.69,27.69,0.268925697625033,34.31,34.31,0.339129420002334,,,,,,102.673333333333,102.673333333333,,,,,,,,,,,,,,,,,,,
1968-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18618219193181,3.18618219193181,20.764124754223598,20.764124754223598,12.135154151378314,12.135154151378314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48647.0,12715.0,12715.0,9892.25,48647.0,38041.25,21.897780982135707,7817.0,1454.0,1454.0,1129.25,6248.0,18.338936502675306,,,,,,,,12163.67,25507.0,6891.0,6891.0,5857.0,25507.0,,21779.25,18.256230656458715,12881.0,4370.0,4370.0,2906.0,8569.0,31.421341206242094,,11.88,,,,13.32,13.32,,,,,,,,,,,,,,252.0,252.0,,629.333333333333,629.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.14,26.14,,0.2600400880623008,18.6,18.6,0.18073783610755442,,,,,27.02,27.02,0.268925697625033,33.93,33.93,0.339129420002334,,,,,,104.31,104.31,,,,,,,,,,,,,,,,,,,
1969-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2866522837763246,1.2866522837763246,-3.5812082089594006,-3.5812082089594006,7.52583332801609,7.52583332801609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32969.0,8818.0,8818.0,11579.5,32969.0,43104.5,13.309893865212107,4797.0,872.0,872.0,1457.25,7688.75,23.059379001280412,,,,,,,,9169.29999999999,19551.0,5456.0,5456.0,6693.75,19551.0,,24022.0,10.297645694870127,7216.0,2490.0,2490.0,3428.5,9914.25,15.699031392227791,,11.88,,,,13.32,13.32,,,,,,,,,,,,,,254.333333333333,254.333333333333,,633.0,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.75,26.75,,0.26863784523657624,18.18,18.18,0.1895301576979353,,,,,27.91,27.91,0.27865082008159187,34.51,34.51,0.3458153667700532,,,,,,103.886666666666,103.886666666666,,,,,,,,,,,,,,,,,,,
1969-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8343843441707992,1.8343843441707992,-1.6580136407536246,-1.6580136407536246,15.708124235358184,15.708124235358184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44209.0,11996.0,11996.0,11579.5,44209.0,43104.5,13.309893865212107,8159.0,1551.0,1551.0,1457.25,7688.75,23.059379001280412,,,,,,,,12868.71,20795.0,5860.0,5860.0,6693.75,20795.0,,24022.0,10.297645694870127,13057.0,4585.0,4585.0,3428.5,9914.25,15.699031392227791,,11.16,,,,13.32,13.32,,,,,,,,,,,,,,267.666666666666,267.666666666666,,667.333333333333,667.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.13,27.13,,0.26863784523657624,19.01,19.01,0.1895301576979353,,,,,28.18,28.18,0.27865082008159187,35.12,35.12,0.3458153667700532,,,,,,97.2233333333333,97.2233333333333,,,,,,,,,,,,,,,,,,,
1969-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6084175489433723,-0.6084175489433723,27.94866137417673,27.94866137417673,-1.9551213753226566,-1.9551213753226566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42679.0,11502.0,11502.0,11579.5,42679.0,43104.5,13.309893865212107,5504.0,1013.0,1013.0,1457.25,7688.75,23.059379001280412,,,,,,,,10607.35,28771.0,8085.0,8085.0,6693.75,28771.0,,24022.0,10.297645694870127,6996.0,2404.0,2404.0,3428.5,9914.25,15.699031392227791,,10.8,,,,13.32,13.32,,,,,,,,,,,,,,277.666666666666,277.666666666666,,698.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.95,26.95,,0.26863784523657624,18.4,18.4,0.1895301576979353,,,,,28.1,28.1,0.27865082008159187,34.36,34.36,0.3458153667700532,,,,,,103.973333333333,103.973333333333,,,,,,,,,,,,,,,,,,,
1969-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.393410532031848,6.393410532031848,3.108053717159999,3.108053717159999,-1.3646155180530073,-1.3646155180530073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52561.0,14002.0,14002.0,11579.5,52561.0,43104.5,13.309893865212107,12295.0,2393.0,2393.0,1457.25,7688.75,23.059379001280412,,,,,,,,15983.8,26971.0,7374.0,7374.0,6693.75,26971.0,,24022.0,10.297645694870127,12388.0,4235.0,4235.0,3428.5,9914.25,15.699031392227791,,10.8,,,,13.32,13.32,,,,,,,,,,,,,,291.666666666666,291.666666666666,,745.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64,26.64,,0.26863784523657624,19.46,19.46,0.1895301576979353,,,,,27.34,27.34,0.27865082008159187,34.19,34.19,0.3458153667700532,,,,,,109.516666666666,109.516666666666,,,,,,,,,,,,,,,,,,,
1970-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.003634417480619,4.003634417480619,18.410103438972698,18.410103438972698,1.389257578721844,1.389257578721844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40808.0,10360.0,10360.0,13075.25,40808.0,51009.25,18.338572538830043,6684.0,1177.0,1177.0,1816.75,9957.25,29.504145667371162,,,,,,,,11677.17,25399.0,6694.0,6694.0,7459.25,25399.0,,28132.25,17.110357172591794,7567.0,2489.0,2489.0,3799.25,11509.25,16.087954207327826,,10.8,,,,13.32,13.32,,,,,,,,,,,,,,306.0,306.0,,779.666666666666,779.666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.39,25.39,,0.25633095958086033,17.61,17.61,0.1824549951040699,,,,,26.36,26.36,0.2651494281474109,32.89,32.89,0.3301040467450094,,,,,,119.2,119.2,,,,,,,,,,,,,,,,,,,
1970-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.214456153324935,6.214456153324935,7.4365910260478385,7.4365910260478385,-4.035256865140557,-4.035256865140557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48408.0,12467.0,12467.0,13075.25,48408.0,51009.25,18.338572538830043,12049.0,2203.0,2203.0,1816.75,9957.25,29.504145667371162,,,,,,,,16541.69,23976.0,6396.0,6396.0,7459.25,23976.0,,28132.25,17.110357172591794,11709.0,3868.0,3868.0,3799.25,11509.25,16.087954207327826,,10.8,,,,13.32,13.32,,,,,,,,,,,,,,311.0,311.0,,815.666666666666,815.666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.75,25.75,,0.25633095958086033,18.28,18.28,0.1824549951040699,,,,,26.68,26.68,0.2651494281474109,33.03,33.03,0.3301040467450094,,,,,,121.576666666666,121.576666666666,,,,,,,,,,,,,,,,,,,
1970-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.280946582087583,4.280946582087583,1.7885747220589558,1.7885747220589558,15.735369965064564,15.735369965064564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52012.0,13376.0,13376.0,13075.25,52012.0,51009.25,18.338572538830043,8125.0,1478.0,1478.0,1816.75,9957.25,29.504145667371162,,,,,,,,13829.46,29492.0,7875.0,7875.0,7459.25,29492.0,,28132.25,17.110357172591794,12176.0,4023.0,4023.0,3799.25,11509.25,16.087954207327826,,10.8,,,,13.32,13.32,,,,,,,,,,,,,,316.0,316.0,,845.333333333333,845.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.72,25.72,,0.25633095958086033,18.19,18.19,0.1824549951040699,,,,,26.7,26.7,0.2651494281474109,33.04,33.04,0.3301040467450094,,,,,,119.876666666666,119.876666666666,,,,,,,,,,,,,,,,,,,
1970-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9656259511268851,0.9656259511268851,13.190754148550438,13.190754148550438,5.371182453437004,5.371182453437004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62809.0,16098.0,16098.0,13075.25,62809.0,51009.25,18.338572538830043,12971.0,2409.0,2409.0,1816.75,9957.25,29.504145667371162,,,,,,,,19062.11,33662.0,8872.0,8872.0,7459.25,33662.0,,28132.25,17.110357172591794,14585.0,4817.0,4817.0,3799.25,11509.25,16.087954207327826,,10.4666666666666,,,,13.08,13.08,,,,,,,,,,,,,,328.0,328.0,,896.666666666666,896.666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.63,25.63,,0.25633095958086033,18.57,18.57,0.1824549951040699,,,,,26.36,26.36,0.2651494281474109,33.03,33.03,0.3301040467450094,,,,,,120.053333333333,120.053333333333,,,,,,,,,,,,,,,,,,,
1971-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.035028100524271,2.035028100524271,-1.1559407115817064,-1.1559407115817064,17.723866406240965,17.723866406240965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48406.0,12292.0,12292.0,16239.75,48406.0,63435.0,24.359797487710555,7862.0,1424.0,1424.0,2007.5,10723.25,7.692887092319656,,,,,,,,13552.75,24951.0,6559.0,6559.0,9172.5,24951.0,,34645.0,23.150476765989204,13184.0,4309.0,4309.0,5059.75,15508.5,34.7481373677694,,9.8,,,,12.6,12.6,,,,,,,,,,,,,,366.666666666666,366.666666666666,,970.0,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.39,25.39,,0.25600614802553795,18.11,18.11,0.18721003427132632,,,,,26.29,26.29,0.2647568191658248,32.68,32.68,0.32625656897830224,,,,,,126.356666666666,126.356666666666,,,,,,,,,,,,,,,,,,,
1971-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.615837079294821,1.615837079294821,7.913908038914491,7.913908038914491,7.737020584071337,7.737020584071337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56736.0,14573.0,14573.0,16239.75,56736.0,63435.0,24.359797487710555,13125.0,2445.0,2445.0,2007.5,10723.25,7.692887092319656,,,,,,,,17591.03,27672.0,7346.0,7346.0,9172.5,27672.0,,34645.0,23.150476765989204,14617.0,4782.0,4782.0,5059.75,15508.5,34.7481373677694,,9.43333333333333,,,,12.2,12.2,,,,,,,,,,,,,,381.666666666666,381.666666666666,,1035.66666666666,1035.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.69,25.69,,0.25600614802553795,18.63,18.63,0.18721003427132632,,,,,26.55,26.55,0.2647568191658248,32.72,32.72,0.32625656897830224,,,,,,125.236666666666,125.236666666666,,,,,,,,,,,,,,,,,,,
1971-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.891862232635655,2.891862232635655,23.76739869362027,23.76739869362027,0.32478631166582017,0.32478631166582017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65995.0,16797.0,16797.0,16239.75,65995.0,63435.0,24.359797487710555,10256.0,1916.0,1916.0,2007.5,10723.25,7.692887092319656,,,,,,,,19021.84,41445.0,10929.0,10929.0,9172.5,41445.0,,34645.0,23.150476765989204,12307.0,3952.0,3952.0,5059.75,15508.5,34.7481373677694,,9.25,,,,12.0,12.0,,,,,,,,,,,,,,400.666666666666,400.666666666666,,1099.33333333333,1099.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.45,25.45,,0.25600614802553795,18.68,18.68,0.18721003427132632,,,,,26.37,26.37,0.2647568191658248,32.11,32.11,0.32625656897830224,,,,,,130.916666666666,130.916666666666,,,,,,,,,,,,,,,,,,,
1971-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4899542798196421,-1.4899542798196421,17.87335595806184,17.87335595806184,15.051952956838077,15.051952956838077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82603.0,21297.0,21297.0,16239.75,82603.0,63435.0,24.359797487710555,11650.0,2245.0,2245.0,2007.5,10723.25,7.692887092319656,,,,,,,,23776.32,44512.0,11856.0,11856.0,9172.5,44512.0,,34645.0,23.150476765989204,21926.0,7196.0,7196.0,5059.75,15508.5,34.7481373677694,,9.25,,,,12.0,12.0,,,,,,,,,,,,,,427.666666666666,427.666666666666,,1158.33333333333,1158.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.78,25.78,,0.25600614802553795,19.27,19.27,0.18721003427132632,,,,,26.64,26.64,0.2647568191658248,32.82,32.82,0.32625656897830224,,,,,,125.423333333333,125.423333333333,,,,,,,,,,,,,,,,,,,
1972-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0596962325869101,1.0596962325869101,23.42925020263947,23.42925020263947,7.018419978290802,7.018419978290802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63636.0,16585.0,16585.0,19842.75,63636.0,75212.25,18.565854812012294,8572.0,1588.0,1588.0,2313.25,12038.5,12.265404611475073,,,,,,,,21291.01,35917.0,9682.0,9682.0,11089.75,35917.0,,40623.25,17.25573675855101,15864.0,5315.0,5315.0,6439.75,19144.25,23.443595447657728,,9.25,,,,12.0,12.0,,,,,,,,,,,,,,465.0,465.0,,1223.0,1223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.06,26.06,,0.26382337983506676,18.53,18.53,0.19215433816505378,,,,,26.96,26.96,0.2729902211172174,33.5,33.5,0.336380375308513,,,,,,130.92,130.92,,,,,,,,,,,,,,,,,,,
1972-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024320675977781155,-0.024320675977781155,24.60903685980293,24.60903685980293,13.558468297255411,13.558468297255411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78418.0,20441.0,20441.0,19842.75,78418.0,75212.25,18.565854812012294,13012.0,2450.0,2450.0,2313.25,12038.5,12.265404611475073,,,,,,,,26055.32,41172.0,11089.0,11089.0,11089.75,41172.0,,40623.25,17.25573675855101,20661.0,6902.0,6902.0,6439.75,19144.25,23.443595447657728,,9.25,,,,12.0,12.0,,,,,,,,,,,,,,489.333333333333,489.333333333333,,1299.66666666666,1299.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.07,26.07,,0.26382337983506676,18.83,18.83,0.19215433816505378,,,,,26.93,26.93,0.2729902211172174,33.41,33.41,0.336380375308513,,,,,,156.703333333333,156.703333333333,,,,,,,,,,,,,,,,,,,
1972-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.577994236356715,3.577994236356715,-12.795291225721114,-12.795291225721114,20.88495418932428,20.88495418932428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73715.0,19406.0,19406.0,19842.75,73715.0,75212.25,18.565854812012294,13509.0,2645.0,2645.0,2313.25,12038.5,12.265404611475073,,,,,,,,24836.03,33281.0,9055.0,9055.0,11089.75,33281.0,,40623.25,17.25573675855101,23082.0,7706.0,7706.0,6439.75,19144.25,23.443595447657728,,8.5,,,,11.25,11.25,,,,,,,,,,,,,,511.0,511.0,,1389.0,1389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.33,26.33,,0.26382337983506676,19.58,19.58,0.19215433816505378,,,,,27.21,27.21,0.2729902211172174,33.39,33.39,0.336380375308513,,,,,,163.166666666666,163.166666666666,,,,,,,,,,,,,,,,,,,
1972-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1945871123686878,1.1945871123686878,9.529058710984271,9.529058710984271,-7.674252364576192,-7.674252364576192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85080.0,22939.0,22939.0,19842.75,85080.0,75212.25,18.565854812012294,13061.0,2570.0,2570.0,2313.25,12038.5,12.265404611475073,,,,,,,,28609.06,52123.0,14533.0,14533.0,11089.75,52123.0,,40623.25,17.25573675855101,16970.0,5836.0,5836.0,6439.75,19144.25,23.443595447657728,,8.5,,,,11.25,11.25,,,,,,,,,,,,,,568.666666666666,568.666666666666,,1511.66666666666,1511.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.96,26.96,,0.26382337983506676,19.68,19.68,0.19215433816505378,,,,,27.88,27.88,0.2729902211172174,34.39,34.39,0.336380375308513,,,,,,193.976666666666,193.976666666666,,,,,,,,,,,,,,,,,,,
1973-01-01,1649.33333333333,1649.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82415478663952,2.82415478663952,1.6257848730582531,1.6257848730582531,0.43646740411702417,0.43646740411702417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66746.0,19014.0,19014.0,26908.0,66746.0,83631.25,11.193655288865845,11033.0,2269.0,2269.0,3265.0,13459.0,11.799642812642762,,,,,,,,24262.47,36916.0,11011.0,11011.0,16035.5,36916.0,,48092.75,18.38725360477067,16082.0,5734.0,5734.0,7607.5,18873.75,-1.4129568930618897,,8.5,,,,11.25,11.25,,,,,,,,,,,,,,665.666666666666,665.666666666666,,1670.33333333333,1670.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.49,28.49,,0.32174575891189,20.57,20.57,0.24258860242217103,,,,,29.83,29.83,0.33342863529326144,35.65,35.65,0.4030730511954434,,,,,,264.293333333333,264.293333333333,,,,,,,,,,,,,,,,,,,
