,GDP_0,CP_0,CG,IFIX_0,IP_0,IPC,IG,JJ_0,NETEXPORT_0,EX_0,IM_0,CPI_0,WPI_0,M1B_0,M2_0,EROC
2001-04-01,-0.025499455705582652,0.00983427188059971,0.011622325127148336,-0.1407442881469858,-0.1585940266159288,-0.10268676985755953,-0.10066930747165692,-1.256226200376417,-0.33714086471408644,-0.07576062288739238,-0.12657664955487424,0.00020406497428804293,-0.014094626890362227,-0.054261610765684365,0.05490071891303683,0.09131031425507441
2001-07-01,-0.04059812711695554,0.010239437348089186,0.01802750221281002,-0.26295838474301636,-0.3366302616537734,-0.03445402947251486,-0.06840967586793723,-1.3362340505045112,-0.39282089953350685,-0.1797100569550949,-0.21509831844225114,0.000122149837133545,-0.01119362340095964,-0.01298941473908688,0.06232284833614998,0.11549379179835095
2001-10-01,-0.0030125827119648063,0.024403088297515918,0.08300440830005651,-0.21447976480014364,-0.34587308862805566,0.270098475117742,-0.03034308400703667,-1.8833347454037108,-0.6410510546172046,-0.027576750977502784,-0.12288854827493223,-0.0061512483415751,-0.03453576623205845,0.06352857001196943,0.0513663658176029,0.06578067355612593
2002-01-01,0.01819298008757686,0.029863194604713206,-0.00039754129352154166,-0.0909918794660799,-0.0969229327169493,-0.07899136249651717,-0.07330000326765351,2.9105452906714735,-0.5503189805245692,0.029635595265488535,-0.05793493289115592,-0.0009382393734196359,-0.016336340443052877,0.1476866017397085,0.0414011168276458,0.07695547126196534
2002-04-01,0.06750093895588116,0.03584300316939215,0.03327804037953741,-0.02723481665690608,-0.01353378984370679,0.03752687247398745,-0.09158023780593649,-0.2998804236419542,-0.4501651692722032,0.13448419335249517,0.048222123052445776,0.00020402334026936586,-0.0009701821049619141,0.20148227553663567,0.04150977174326198,0.02906493987491099
2002-07-01,0.07020006072389351,0.04519649758110633,0.012604012722482905,0.11984621853041877,0.20578877901967374,0.07785647515639615,-0.09546204948119064,4.110670053985392,0.22637308916987076,0.19907792821082038,0.20258416220514275,-0.0020355819728864466,-0.006711936319518719,0.19073654246331428,0.029015650512850488,-0.01931887687389655
2002-10-01,0.06218427369067059,0.028267187730907528,0.025888256419719813,0.07578561316285248,0.2129679379408873,-0.09266846454378863,-0.11741292052681407,-0.830136197966622,-0.18324447441753933,0.13261002165096847,0.11252763860156967,-0.005056634304207552,0.019208085753860127,0.14284493908990248,0.026587509553737343,0.0074146905725853696
2003-01-01,0.051724871219456015,0.013679119905033676,0.029423271034299425,0.01920257873950937,0.04644450333465833,-0.04686993538907014,-0.05285650815591081,-1.0814174589455487,0.18720248885977941,0.11443545376005315,0.11968017399074404,-0.0021232289412433936,0.030748600915301294,0.07386080676285411,0.025141285479951758,-0.00940765456553816
2003-04-01,-0.011504908724283225,-0.01135323040305658,-0.05074220922797967,-0.05855544713839278,-0.05280960362635134,-0.05834866643459813,-0.07755465190572586,-7.562278882517995,0.2582657278432574,0.024011299435028333,0.042141020932794815,-0.001223890339425715,0.012797166149234318,0.07423897226044085,0.02558832301880276,0.007767035378323683
2003-07-01,0.05406549785495329,0.05814852728571074,0.040361456534197426,-0.008078437457571197,-0.010263160499203283,-0.010690638603045421,0.0007651685252316742,-3.2579923571628298,-0.6443511939711594,0.12120065448905604,0.02091542378430855,-0.0059560233345562485,0.007992652571532366,0.13667585877527788,0.04185717159349811,0.007599115054661709
2003-10-01,0.0725709766366256,0.052337418659427426,-0.03430848579819634,0.08659869126630082,0.14112291660287624,-0.05471034857246282,0.019774899749514185,-9.463015245623941,-0.1263320246775098,0.1734124417213856,0.15942105921467897,-0.0019516161821510059,-0.003098943078132632,0.18737018772189007,0.054640163078231385,-0.023966311099884008
2004-01-01,0.06931724653056959,0.0667510829396023,0.01520553294952065,0.11245094826936408,0.2050517989832248,-0.31942051328557175,-0.08071985942339766,-3.1778131634819533,0.15739801195976622,0.1934051010160296,0.19065336689144985,0.005114775563648699,0.019733412494046254,0.21568200212790178,0.06889885047660105,-0.03742901022022316
2004-04-01,0.10796661369594163,0.08966095295053811,0.026420767933070133,0.20251588647618335,0.3289714906993353,-0.10065660922069464,-0.06478466607543965,-0.4122436838876392,0.055335908275295775,0.2431120689655173,0.2255656031442448,0.01196797647251091,0.056134279610535964,0.22698804412297768,0.08122000552920361,-0.038495545910388174
2004-07-01,0.07051478658777932,0.020480337367573043,0.0061755809144052876,0.14355410235387933,0.24752609895604172,-0.15497825280690514,-0.0857210899701687,-1.1565673243622554,0.7214455568514002,0.15038605746284817,0.17644611190674997,0.028850494521278414,0.09259898027171909,0.17928951188240072,0.07215187027052483,-0.007953493668446665
2004-10-01,0.036000559738498916,0.03713610365355424,0.0017570254150771625,0.10836307459035743,0.21627171885034313,-0.21534244366509459,-0.04964890541098721,1.0420002668801707,1.5131510904260064,0.08441517072986815,0.1346687097055428,0.018413655436509968,0.09104920683782836,0.14317614468067497,0.0685882237660762,-0.03133685278590648
2005-01-01,0.03762704122416349,0.03899287218401759,-0.01998899726172454,0.11654343794983557,0.12026479164295156,0.39714847263399844,0.022128086957226012,1.4324478024209926,0.1541656736236423,0.05158357997613372,0.05920414903283455,0.01571405308581597,0.03044733884707318,0.09109552713830471,0.06096859044137881,-0.05588699272900344
2005-04-01,0.048206102998258116,0.03707090974314897,0.04930345762133359,0.08737906478479562,0.10838010053450664,0.09131124116737466,-0.005232811667231885,-0.7589511639676113,-0.07125978011844214,0.05941643324879231,0.04890166045125466,0.021109989909182225,-0.005780877430545561,0.06384060545020098,0.05806812577778597,-0.059468073315900094
2005-07-01,0.050649451152296354,0.03160940297145176,0.002252375981981025,0.019557934258079834,0.00930764939370432,0.10018952618453869,0.03550717683670812,2.479040337463749,-0.3167568518762923,0.07229732579786319,0.04631815441813236,0.03047467092142031,-0.023425244068006945,0.07184859798453314,0.06481477074913689,-0.04878048780487809
